,a0.surv,bc.surv,a1.surv.one,a1.surv.two,a1.surv.three,a1.surv.four,aS.surv.siteA,aS.surv.siteB,aS.surv.siteC,aS.surv.siteD,aS.surv.siteE,a0.gr,bc.gr,a1.gr.one,a1.gr.two,a1.gr.three,a1.gr.four,bcTSF.gr.one,bcTSF.gr.two,bcTSF.gr.three,bcTSF.gr.four,aS.gr.siteA,aS.gr.siteB,aS.gr.siteC,aS.gr.siteD,aS.gr.siteE,a0.sds,a1.sds.one,a1.sds.two,a1.sds.three,a1.sds.four,aS.sds.siteA,aS.sds.siteB,aS.sds.siteC,aS.sds.siteD,aS.sds.siteE,a0.fl,bc.fl,a1.fl.two,a1.fl.three,a1.fl.four,bcTSF.fl.two,bcTSF.fl.three,bcTSF.fl.four,aS.fl.siteA,aS.fl.siteB,aS.fl.siteC,aS.fl.siteD,aS.fl.siteE,a0.fs,bc.fs,a1.fs.two,a1.fs.three,a1.fs.four,aS.fs.siteA,aS.fs.siteB,aS.fs.siteC,aS.fs.siteD,aS.fs.siteE,a0.fps,bc.fps,a1.fps.two,a1.fps.three,a1.fps.four,aS.fps.siteA,aS.fps.siteB,aS.fps.siteC,aS.fps.siteD,aS.fps.siteE,a0.goCont,a1.goCont.burned,a1.goCont.unburned,aS.goCont.1,aS.goCont.2,aS.goCont.3,aS.goCont.4,aS.goCont.5,aS.goCont.6,aS.goCont.7,a0.staySB,a1.staySB.burned,a1.staySB.unburned,aS.staySB.1,aS.staySB.2,aS.staySB.3,aS.staySB.4,aS.staySB.5,aS.staySB.6,aS.staySB.7,a0.outSB,a1.outSB.burned,a1.outSB.unburned,aS.outSB.1,aS.outSB.2,aS.outSB.3,aS.outSB.4,aS.outSB.5,aS.outSB.6,aS.outSB.7
421,-2.909675,0.659917,1.698673,1.48653,-1.768822,-1.416381,0.629811,0.554474,0.472157,-0.305883,-1.35056,2.521423,0.623657,1.395794,-0.3023,-0.989137,-0.104357,-0.147476,0.000228,0.156288,-0.00904,-0.35043,0.055326,0.094867,-0.298381,0.498618,3.951842,-0.769393,0.286841,0.284754,0.197798,-0.01039,-0.265108,-0.403885,-0.256281,0.935664,-8.374273,1.430443,-3.362443,2.618141,0.744302,0.320561,-0.334289,0.013727,0.994529,-0.114892,-0.001275,-0.533529,-0.344833,-3.5748,0.66457,-0.448035,0.31371,0.134325,0.235876,-0.147923,0.210016,-0.115225,-0.182743,-0.13122,0.248497,0.19231,-0.065108,-0.127201,-0.114292,-0.081298,-0.009897,0.042254,0.163233,-2.631624,0.634078,-0.634078,0.35573,-0.093128,-0.038511,-0.095391,-0.147565,-0.059199,0.078063,1.035249,-0.697124,0.697124,-0.316651,-0.427536,-0.073037,-0.036332,-0.145864,0.755002,0.244417,-3.382619,0.232952,-0.232952,0.528872,0.878018,-0.736239,0.610407,0.607261,0.06309,-1.95141
422,-3.000659,0.664894,1.829805,1.00761,-1.750894,-1.086521,0.608895,0.605112,0.287495,-0.137181,-1.364321,2.31014,0.679154,1.331329,-0.38589,-1.061733,0.116294,-0.131391,-0.008263,0.190698,-0.051044,-0.366221,-0.102751,0.096293,-0.261015,0.633694,3.722995,-0.680698,0.057515,0.242344,0.38084,-0.153996,-0.502037,-0.401705,-0.082411,1.14015,-9.038077,1.600003,-2.845112,2.741511,0.103601,0.212986,-0.372144,0.159157,0.85695,-0.001635,-0.263734,-0.684465,0.092884,-3.928655,0.709979,-0.460031,0.360083,0.099948,0.30518,-0.449676,0.242508,-0.003096,-0.094915,-0.08907,0.24164,0.227142,-0.088595,-0.138547,-0.111864,-0.007137,-0.070845,0.000715,0.189131,-2.619919,0.756484,-0.756484,-0.173429,0.008043,-0.000494,0.059564,0.099368,-0.007062,0.01401,1.006152,-0.653147,0.653147,-0.20917,-0.443833,-0.142814,-0.181436,0.156229,0.598886,0.222138,-2.972516,0.016163,-0.016163,0.23531,-0.230727,-0.236866,0.469037,0.16436,0.152824,-0.553939
423,-3.211081,0.686936,1.714094,1.030271,-1.948537,-0.795828,0.030911,0.745433,0.11365,0.031314,-0.921309,2.324934,0.650721,0.978382,-0.582005,-0.566132,0.169755,-0.040062,0.024447,0.077289,-0.061673,-0.308132,-0.237244,0.205944,-0.069629,0.409062,3.860794,-0.913635,0.355893,0.194095,0.363646,-0.151215,-0.382565,-0.54666,-0.060525,1.140966,-9.877236,1.695598,-6.175223,4.990778,1.184445,0.742948,-0.757386,0.014438,0.802059,-0.00787,-0.018355,-0.553652,-0.222182,-3.321582,0.626787,-0.367716,0.248125,0.119591,0.21172,-0.327752,0.324943,-0.018204,-0.190707,0.220219,0.190894,0.241074,-0.105414,-0.135661,-0.19261,-0.031291,-0.031229,0.010417,0.244714,-2.410253,0.764276,-0.764276,-0.123477,0.075645,0.019883,-0.044367,0.064749,-0.011073,0.01864,1.171678,-0.680064,0.680064,-0.265427,-0.546915,-0.114655,0.023654,-0.099771,0.409017,0.594096,-3.093208,0.353466,-0.353466,0.290888,-0.249508,-1.173884,0.390268,0.623808,0.226712,-0.108282
424,-3.345881,0.699429,1.795331,1.058826,-1.788105,-1.066052,0.702132,0.479563,0.326662,0.162781,-1.671138,2.238106,0.691069,0.88254,-0.472675,-0.588647,0.178782,0.002113,0.000471,0.068653,-0.071237,-0.488245,0.057608,0.177633,-0.185833,0.438836,4.001539,-0.740212,0.275962,0.275423,0.188827,0.123591,-0.249025,-0.467462,-0.335505,0.9284,-8.480105,1.460741,-4.924247,3.971193,0.953053,0.590583,-0.599837,0.009254,0.758394,-0.001137,0.019008,-0.512158,-0.264107,-3.727339,0.665447,-0.611528,0.415131,0.196397,0.319407,-0.268438,0.319769,0.048754,-0.419493,0.286212,0.183217,0.205014,-0.056789,-0.148225,-0.166261,-0.175634,0.066387,-0.006264,0.281773,-2.377594,0.461031,-0.461031,0.497534,0.284728,0.112073,-0.050669,-0.015938,-0.377102,-0.450625,0.930459,-0.667604,0.667604,-0.239418,-0.37501,-0.083512,0.089407,-0.181439,0.619469,0.170503,-3.128159,0.227612,-0.227612,-0.029318,0.043449,-0.558949,0.306147,0.706355,-0.098188,-0.369496
425,-3.134653,0.693952,1.954283,1.176708,-1.774863,-1.356128,0.752863,0.618471,0.370056,-0.234594,-1.506796,2.334954,0.667323,1.323203,-0.298043,-0.703645,-0.321515,-0.136597,-0.004631,0.122247,0.01898,-0.312686,-0.143823,0.122964,-0.248993,0.582538,3.951771,-0.782281,0.400988,0.282636,0.098658,0.035798,-0.28555,-0.371812,-0.264064,0.885629,-9.779305,1.683466,-5.670381,3.609588,2.060793,0.671261,-0.513626,-0.157635,0.831641,-0.230282,-0.259903,-0.56051,0.219053,-4.299091,0.778409,-0.440373,0.334821,0.105552,0.413315,-0.185219,0.151361,-0.065246,-0.314211,-0.400666,0.290545,0.260548,-0.062443,-0.198105,0.062119,-0.076438,-0.068528,0.03734,0.045507,-2.591844,0.698517,-0.698517,0.117591,-0.062737,0.071226,-0.052988,0.047026,-0.104589,-0.015529,1.092162,-0.596171,0.596171,-0.378224,-0.450761,-0.115104,-0.096208,0.022423,0.499753,0.518122,-3.066034,0.403706,-0.403706,-0.031607,0.142698,0.092544,0.114985,0.188568,-0.016144,-0.491044
426,-3.853812,0.811384,2.054569,1.111887,-2.078501,-1.087955,0.193874,0.916636,0.410599,-0.005683,-1.515426,2.10361,0.702652,1.036569,-0.2363,-0.767443,-0.032826,-0.039897,-0.039557,0.109127,-0.029673,-0.327164,-0.179008,0.124056,-0.109098,0.491215,3.859569,-0.78187,0.308743,0.294581,0.178546,-0.150246,-0.384728,-0.35701,-0.134566,1.026551,-9.164211,1.602558,-4.114737,4.161182,-0.046445,0.452566,-0.648094,0.195528,0.949491,-0.330824,-0.112232,-0.704279,0.197845,-3.694747,0.668178,-0.46897,0.346199,0.122771,0.283635,-0.260588,0.271609,0.008903,-0.303559,-0.289334,0.278951,0.20257,0.004709,-0.207279,0.014218,-0.104279,-0.077062,-0.019286,0.186409,-2.596398,0.639306,-0.639306,-0.160648,0.115723,-0.190063,-0.118498,0.115194,0.112605,0.125687,1.11393,-0.630758,0.630758,-0.41887,-0.356812,0.0802,0.060384,-0.216351,0.491379,0.360072,-3.265781,0.579616,-0.579616,0.060782,0.081866,-0.505953,0.862066,0.8287,-0.028482,-1.29898
427,-3.608887,0.769344,1.983223,1.173695,-1.863548,-1.29337,0.71345,0.537641,0.310489,-0.039846,-1.521735,2.304553,0.669881,1.153839,-0.117773,-0.973067,-0.062999,-0.063373,-0.04431,0.146375,-0.038692,-0.28111,-0.103789,0.142036,-0.231614,0.474478,3.984835,-0.720117,0.591888,0.102124,0.026105,-0.021922,-0.172291,-0.353719,-0.350607,0.898539,-9.433578,1.637218,-4.633323,4.022322,0.611001,0.556015,-0.632001,0.075986,0.878476,-0.055542,0.00419,-0.601961,-0.225162,-3.664377,0.677409,-0.420375,0.320702,0.099673,0.217712,-0.160525,0.254006,-0.1164,-0.194793,0.172435,0.207695,0.221824,-0.090584,-0.13124,-0.198149,0.036859,-0.021874,-0.031976,0.215139,-2.535541,0.620241,-0.620241,0.141708,0.268023,-0.059554,-0.213643,0.042257,0.099615,-0.278406,1.069898,-0.669243,0.669243,-0.303152,-0.264331,-0.110847,-0.053275,-0.20326,0.495075,0.439791,-3.046748,0.44276,-0.44276,0.615812,0.12817,-0.63752,0.541681,0.101842,-0.366363,-0.383621
428,-3.696439,0.795609,2.143521,1.210888,-1.932432,-1.421977,0.464578,0.711772,0.491467,-0.191646,-1.476171,2.239252,0.67269,1.360233,-0.251652,-0.80418,-0.304401,-0.120778,-0.014769,0.108899,0.026649,-0.343177,-0.119185,0.246413,-0.219677,0.435626,3.833221,-0.620845,0.103013,0.235656,0.282176,-0.093524,-0.23422,-0.372383,-0.27477,0.974897,-8.519972,1.466118,-3.414798,3.0589,0.355898,0.313714,-0.41494,0.101226,1.20782,-0.280196,-0.000828,-0.562074,-0.364722,-3.407622,0.62262,-0.3948,0.285963,0.108836,0.317233,-0.217219,0.406894,-0.048307,-0.4586,-0.298369,0.287348,0.206284,-0.060988,-0.145296,-0.077468,0.013607,-0.11383,-0.027391,0.205082,-2.500494,0.606346,-0.606346,0.081508,-0.055065,-0.079309,-0.021395,0.096415,0.066194,-0.088349,1.026742,-0.62406,0.62406,-0.245256,-0.302194,-0.210364,-0.075877,-0.183726,0.397466,0.619951,-3.025699,0.269206,-0.269206,-0.02614,-0.002384,-1.070273,0.599203,0.654573,-0.0745,-0.080479
429,-3.398545,0.724885,1.848282,0.858391,-1.720926,-0.985747,0.446299,0.84725,0.177293,0.077322,-1.548164,2.15616,0.712344,1.241364,-0.224996,-1.187284,0.170917,-0.080667,-0.037394,0.192136,-0.074075,-0.393375,0.089225,-0.049934,-0.253927,0.608012,3.868843,-0.560714,0.37988,0.084039,0.096796,0.023882,-0.270134,-0.300994,-0.345473,0.892719,-9.536645,1.653226,-6.323326,5.121333,1.201993,0.839364,-0.791953,-0.047412,0.956144,-0.281516,-0.014375,-0.630457,-0.029797,-3.285772,0.619096,-0.323849,0.190463,0.133386,0.064121,-0.252696,0.314802,0.022083,-0.148311,-0.262518,0.275733,0.107916,-0.01578,-0.092136,-0.118609,-0.09074,-0.044028,-0.014862,0.268239,-2.481026,0.787633,-0.787633,-0.001528,0.05889,0.288351,-0.027759,0.382341,-0.193331,-0.506965,0.980694,-0.66466,0.66466,-0.182463,-0.2118,-0.045384,-0.159225,-0.059877,0.471607,0.187144,-3.390966,0.262987,-0.262987,-0.041309,0.280785,-0.498496,0.366644,1.043692,-0.067237,-1.084079
430,-3.50587,0.759421,1.984857,1.080239,-1.810148,-1.254948,0.641899,0.816135,0.265278,-0.05242,-1.670892,2.14579,0.688136,1.085329,-0.290152,-1.093724,0.298547,-0.055231,-0.018758,0.159364,-0.085376,-0.387082,-0.116246,0.105984,-0.128208,0.525552,3.868252,-0.71231,0.131412,0.317879,0.263019,0.192543,-0.612036,-0.497219,-0.230195,1.146906,-8.774511,1.532664,-4.062018,4.415851,-0.353833,0.446395,-0.709935,0.26354,1.037153,-0.281599,-0.024584,-0.816147,0.085178,-3.48782,0.638045,-0.462786,0.306085,0.156701,0.253927,-0.619638,0.407126,0.040867,-0.082282,-0.003052,0.231978,0.091204,0.025689,-0.116893,-0.160082,0.016027,-0.124485,-0.037459,0.305999,-2.456079,0.56667,-0.56667,0.130636,0.141634,0.012106,-0.145303,-0.003796,0.157448,-0.292724,1.042498,-0.63731,0.63731,-0.246788,-0.263989,-0.181039,0.007355,-0.325952,0.586456,0.423957,-3.200378,0.335521,-0.335521,-0.023534,0.817246,0.374731,0.413689,0.638039,-0.140931,-2.07924
431,-3.336935,0.727488,2.026903,1.038005,-1.72725,-1.337659,0.679029,0.856113,0.086635,-0.179553,-1.442224,2.048253,0.720512,1.365223,-0.101609,-1.278252,0.014639,-0.106644,-0.061645,0.202545,-0.034256,-0.395058,-0.055619,0.231087,-0.198902,0.418492,4.076101,-0.747957,0.495083,0.133863,0.119011,0.109934,-0.185069,-0.474342,-0.353166,0.902642,-9.060562,1.571609,-4.619552,3.375175,1.244377,0.528138,-0.47165,-0.056488,0.975388,-0.015019,0.030416,-0.760171,-0.230614,-3.666537,0.673378,-0.468583,0.287951,0.180632,0.141247,-0.102537,0.335284,-0.044325,-0.329669,0.033572,0.23057,0.216008,-0.009951,-0.206056,-0.100336,0.184882,-0.034972,-0.11375,0.064176,-2.69358,0.681808,-0.681808,0.042852,0.228085,0.082081,0.055027,-0.199994,0.071786,-0.279836,1.047299,-0.625543,0.625543,-0.17428,-0.174529,-0.186667,-0.113096,-0.044824,0.329331,0.364065,-3.232027,0.353439,-0.353439,-0.220879,0.229294,0.153922,0.793836,0.616188,0.2179,-1.79026
432,-3.350846,0.716826,1.888535,1.14824,-1.994501,-1.042274,0.510804,0.561219,0.315301,-0.013574,-1.37375,2.709953,0.589993,1.159285,-0.464771,-0.793037,0.098523,-0.118821,0.023687,0.138832,-0.043697,-0.324884,-0.02175,0.04911,-0.293322,0.590847,3.938455,-0.727689,0.420978,0.216312,0.090398,0.206237,-0.482206,-0.405345,-0.259037,0.940352,-9.658834,1.643765,-7.449735,5.391328,2.058407,0.988343,-0.83229,-0.156053,1.099073,-0.4416,0.014699,-0.430661,-0.24151,-3.30933,0.60853,-0.55034,0.379163,0.171177,0.187101,-0.469907,0.383142,0.026482,-0.126818,0.05577,0.216779,0.212365,-0.102143,-0.110222,-0.144091,-0.041584,-0.016592,0.010279,0.191989,-2.578963,0.683639,-0.683639,0.008799,0.10755,0.184375,-0.056243,-0.231483,0.030561,-0.043559,1.106411,-0.651219,0.651219,-0.237626,-0.497213,0.018126,-0.111666,-0.089664,0.62518,0.292862,-3.176237,0.321821,-0.321821,-0.287749,0.027272,-0.361831,0.25371,0.417164,0.296066,-0.344631
433,-2.920437,0.658702,1.80836,1.204814,-1.765839,-1.247335,0.621456,0.946471,0.084332,-0.256436,-1.395823,2.020961,0.722164,1.375801,-0.470739,-0.931969,0.026907,-0.112367,0.01375,0.137735,-0.039118,-0.403587,-0.182511,0.160999,-0.18412,0.609219,3.953019,-0.548743,0.426046,0.002063,0.120634,0.206549,-0.248771,-0.322905,-0.446186,0.811313,-9.557068,1.636796,-6.268686,5.445492,0.823194,0.785196,-0.860114,0.074918,0.877092,-0.091811,-0.019164,-0.598255,-0.167862,-3.894139,0.727625,-0.490273,0.346287,0.143986,0.209315,-0.109782,0.192915,-0.061615,-0.230833,0.022521,0.227787,0.125629,-0.039406,-0.086223,-0.166946,-0.132981,-0.01451,-0.052464,0.366901,-2.542823,0.580864,-0.580864,0.230721,-0.076379,-0.005238,-0.077963,-0.019786,-0.000343,-0.051012,1.104721,-0.697619,0.697619,-0.318879,-0.411722,-0.270504,0.008191,-0.164291,0.912307,0.244899,-2.852128,0.309052,-0.309052,-0.593547,-0.10053,-0.132267,0.216739,0.346901,0.296815,-0.034111
434,-2.782017,0.60941,1.705119,1.186588,-1.731219,-1.160487,0.681717,0.661325,0.01524,-0.088832,-1.26945,2.299641,0.660727,1.223201,-0.267182,-1.135047,0.179028,-0.089935,-0.005261,0.169812,-0.074616,-0.293244,-0.227068,0.165509,-0.209412,0.564216,4.009206,-0.586261,0.649646,0.005008,-0.068393,0.413246,-0.370522,-0.234068,-0.473123,0.664467,-9.196037,1.590859,-5.032734,4.349752,0.682981,0.626452,-0.659807,0.033355,0.979894,0.114649,-0.057088,-0.592415,-0.44504,-3.943484,0.725244,-0.35194,0.283924,0.068016,0.303982,-0.222746,0.232626,0.031675,-0.345537,-0.044755,0.243555,0.243558,-0.065886,-0.177672,-0.170057,0.13686,-0.052913,-0.034882,0.120992,-2.704682,0.760611,-0.760611,0.077485,0.05193,0.025765,-0.000557,-0.019823,-0.079027,-0.055774,1.134358,-0.646791,0.646791,-0.314664,-0.388079,-0.002048,0.031018,-0.142495,0.513047,0.303221,-3.126848,0.249656,-0.249656,-0.332967,-0.0038,-0.42793,0.392286,0.267596,0.169023,-0.064207
435,-2.769504,0.640426,1.930712,1.357972,-1.984342,-1.304341,0.716554,1.288759,0.174193,-0.50389,-1.675615,2.198407,0.688565,1.362222,-0.486398,-1.340744,0.46492,-0.134673,0.021711,0.225277,-0.112315,-0.423263,-0.125031,0.080505,-0.207101,0.67489,4.034534,-0.736881,0.453944,0.299324,-0.016387,-0.064029,-0.252703,-0.346751,-0.324783,0.988265,-8.421197,1.461953,-3.482629,2.865014,0.617615,0.312086,-0.377591,0.065505,0.678827,-0.182205,-0.007661,-0.487551,-0.00141,-3.144461,0.59156,-0.372347,0.249271,0.123075,0.194912,-0.319329,0.344085,0.043766,-0.263433,-0.265802,0.270787,0.209922,-0.001578,-0.208344,0.012212,-0.153098,-0.031281,0.001786,0.170381,-2.456152,0.667738,-0.667738,0.160563,0.13477,-0.117469,-0.206461,0.252189,0.012194,-0.235786,1.013496,-0.644798,0.644798,-0.403044,-0.456547,0.176706,0.005582,-0.079147,0.479513,0.276937,-3.09636,0.138036,-0.138036,0.143237,-0.265699,-0.177005,0.351576,0.553253,-0.081478,-0.523885
436,-3.0451,0.658375,1.529561,1.087271,-1.810056,-0.806776,0.506535,0.254879,-0.077492,0.137303,-0.821225,2.357269,0.652271,1.717846,-0.201096,-1.255776,-0.260974,-0.23006,-0.014165,0.223238,0.020987,-0.407342,-0.027743,0.11342,-0.301644,0.623309,3.956061,-0.720069,0.707114,-0.051914,0.06487,0.229031,-0.375815,-0.302055,-0.301289,0.750128,-9.0973,1.574522,-3.519577,2.86267,0.656907,0.300211,-0.387511,0.087299,0.988095,-0.217277,-0.045278,-0.575202,-0.150338,-4.112229,0.732547,-0.55293,0.330128,0.222802,0.349014,-0.508065,0.288609,0.118008,-0.247565,-0.268367,0.27772,0.221011,0.00242,-0.223432,-0.044022,-0.012538,-0.030916,-0.050079,0.137555,-2.588436,0.653248,-0.653248,-0.096051,0.034588,-0.224808,0.004923,0.211849,0.005559,0.06394,1.053786,-0.633005,0.633005,-0.363714,-0.403213,-0.052672,-0.025483,-0.166694,0.590013,0.421764,-2.852498,0.191517,-0.191517,-0.250433,0.175191,0.125218,0.054412,0.246982,-0.175678,-0.175693
437,-3.130808,0.675362,1.81176,1.206516,-1.852837,-1.165439,0.791431,0.549405,0.396757,-0.104275,-1.633318,2.40258,0.638762,1.308708,-0.576728,-0.82452,0.09254,-0.143517,0.038684,0.144889,-0.040056,-0.372541,-0.127064,0.116155,-0.199758,0.583208,3.982756,-0.753699,0.493909,0.107357,0.152433,0.086801,-0.387988,-0.430071,-0.313835,1.045092,-9.077558,1.569426,-3.995676,3.808116,0.18756,0.440776,-0.582786,0.14201,0.899574,-0.285772,-0.142822,-0.412778,-0.058201,-3.778153,0.687673,-0.539455,0.35705,0.182405,0.275078,-0.36847,0.260161,-0.037894,-0.128875,-0.377478,0.297115,0.233883,-0.019251,-0.214632,-0.021194,0.038936,-0.126878,0.019989,0.089147,-2.426074,0.632929,-0.632929,-0.026398,-0.018599,0.048437,-0.018334,0.026288,-0.02137,0.009976,1.080392,-0.699573,0.699573,-0.304279,-0.333102,0.055962,-0.184663,-0.164071,0.476286,0.453866,-3.011607,0.258476,-0.258476,-0.808416,0.037239,0.02195,0.76657,0.441052,-0.037168,-0.421227
438,-3.488277,0.716017,1.738603,0.856962,-1.860301,-0.735264,0.443734,0.431652,-0.15374,0.255823,-0.977469,2.214552,0.686505,1.32741,-0.316786,-0.758574,-0.25205,-0.109389,-0.006216,0.116281,-0.000676,-0.358927,-0.148962,0.123224,-0.269494,0.65416,4.023762,-0.642499,0.39908,0.140776,0.102643,0.253221,-0.227602,-0.452854,-0.451893,0.879127,-9.935184,1.705567,-6.1384,3.917654,2.220746,0.761407,-0.571426,-0.189982,0.838016,-0.360082,0.035802,-0.657902,0.144166,-3.510303,0.649123,-0.526272,0.306614,0.219658,0.133563,-0.107979,0.254029,-0.062798,-0.216814,-0.068215,0.246422,0.154704,-0.041745,-0.112959,-0.136941,-0.12892,0.029303,0.031009,0.205549,-2.549105,0.763024,-0.763024,0.274267,0.196946,0.204664,-0.624162,0.113115,-0.011201,-0.15363,0.993568,-0.607363,0.607363,-0.14016,-0.421873,-0.338009,0.208819,-0.097996,0.642389,0.14683,-2.999042,0.306666,-0.306666,-0.010827,-0.166304,-0.465488,0.141579,0.900099,0.225091,-0.62415
439,-3.49616,0.718899,1.653863,1.004294,-1.881599,-0.776558,0.412188,0.268455,0.067151,0.39404,-1.141834,2.413883,0.655064,1.21764,-0.809823,-0.610283,0.202466,-0.112109,0.075094,0.096619,-0.059605,-0.329463,-0.110599,0.078205,-0.208074,0.569931,3.969169,-0.699023,0.35995,0.134578,0.204495,0.110648,-0.326626,-0.442819,-0.313263,0.972059,-9.607467,1.685773,-4.250538,4.283844,-0.033306,0.46956,-0.662475,0.192915,1.023197,0.040121,-0.090001,-0.625453,-0.347864,-3.295648,0.599165,-0.477602,0.308468,0.169134,0.25097,-0.505697,0.395577,0.049357,-0.190207,-0.42554,0.311751,0.178043,0.039264,-0.217307,0.038785,-0.074359,-0.13436,-0.0622,0.232133,-2.454039,0.614823,-0.614823,-0.019351,0.017082,0.029137,-0.042232,0.027051,0.000876,-0.012564,1.098812,-0.693882,0.693882,-0.359623,-0.320241,0.012004,-0.137805,-0.05552,0.546038,0.315147,-3.1318,0.544068,-0.544068,-0.648346,0.07285,-0.087896,0.398929,0.40603,-0.233289,0.091722
440,-3.376765,0.729219,2.075536,1.153276,-1.941487,-1.287325,0.504881,0.63282,0.344498,-0.07804,-1.40416,2.566145,0.632948,1.421617,-0.232569,-0.658154,-0.530895,-0.139207,-0.003655,0.103652,0.03921,-0.255302,0.053111,0.169273,-0.418935,0.451852,3.814818,-0.698732,0.3298,0.193064,0.175868,-0.096704,-0.427064,-0.31067,-0.19194,1.026379,-9.246159,1.594355,-4.634759,4.351012,0.283747,0.514429,-0.648582,0.134153,1.044461,-0.34986,-0.172477,-0.576125,0.054002,-3.406099,0.610881,-0.452912,0.327022,0.12589,0.352335,-0.538261,0.444702,0.020523,-0.279299,-0.386426,0.297411,0.256678,-0.066227,-0.190451,0.025385,-0.021184,-0.116024,0.024203,0.087621,-2.619158,0.728124,-0.728124,0.124904,0.007698,-0.146016,-0.015937,-0.187629,0.168913,0.048067,1.101342,-0.624514,0.624514,-0.265569,-0.401318,0.06705,-0.059883,-0.17091,0.438667,0.391964,-3.058083,0.244447,-0.244447,0.300609,0.348334,-0.64088,0.446886,0.79459,-0.037094,-1.212445
441,-3.509531,0.762801,2.106529,1.188626,-1.693126,-1.602029,0.921934,0.668353,0.274421,-0.258101,-1.606607,2.218601,0.675483,1.490456,-0.620069,-0.956511,0.086124,-0.176311,0.049202,0.166393,-0.039284,-0.359991,-0.219014,0.075047,-0.198044,0.702003,3.782686,-0.677408,0.304463,-0.006902,0.379846,0.013958,-0.400046,-0.410447,-0.159468,0.956002,-9.32952,1.60992,-4.365523,5.049537,-0.684014,0.448492,-0.783169,0.334677,0.85828,-0.190606,0.003114,-0.643679,-0.027109,-3.61724,0.664676,-0.480966,0.332175,0.148791,0.234126,-0.325345,0.380658,0.010206,-0.299645,0.005911,0.228335,0.250076,-0.050434,-0.199643,-0.13034,0.062458,-0.038086,0.010048,0.09592,-2.378426,0.57069,-0.57069,0.000576,-0.003214,0.001488,0.004593,-0.001573,-0.001144,-0.000725,1.047736,-0.718376,0.718376,-0.252776,-0.302609,-0.134362,0.061691,-0.134731,0.499287,0.2635,-3.219758,0.113547,-0.113547,0.306963,0.166187,-0.425409,0.052903,1.055462,0.327551,-1.483657
